timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1565703410298,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-2,text,true,,0,0,50,50,null,0,0,0
1565703410314,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-25,text,true,,10247,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703410478,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-30,text,true,,10249,119,50,50,http://10.0.1.156:3000/,9,0,0
1565703410499,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-2,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,1
1565703396476,14083,MAGENTO HTTP Request,200,OK,Thread Group 1-10,text,true,,26349,114,50,50,http://10.0.1.156/,14082,0,1
1565703410559,1,MariaDBTCPSampler,200,OK,Thread Group 1-10,text,true,,130,0,50,50,null,1,0,0
1565703410560,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-10,text,true,,0,0,50,50,null,0,0,0
1565703397323,13344,MAGENTO HTTP Request,200,OK,Thread Group 1-29,text,true,,26349,114,50,50,http://10.0.1.156/,13343,0,1
1565703410667,1,MariaDBTCPSampler,200,OK,Thread Group 1-29,text,true,,130,0,50,50,null,1,0,0
1565703410668,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-29,text,true,,0,0,50,50,null,0,0,0
1565703397437,13288,MAGENTO HTTP Request,200,OK,Thread Group 1-26,text,true,,26349,114,50,50,http://10.0.1.156/,13288,0,0
1565703410725,1,MariaDBTCPSampler,200,OK,Thread Group 1-26,text,true,,130,0,50,50,null,1,0,1
1565703410726,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-26,text,true,,0,0,50,50,null,0,0,0
1565703410760,12,MEAN.JS HTTP Request,200,OK,Thread Group 1-10,text,true,,10249,119,50,50,http://10.0.1.156:3000/,7,0,1
1565703410869,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-29,text,true,,10251,119,50,50,http://10.0.1.156:3000/,5,0,0
1565703410927,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-26,text,true,,10247,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703398002,13150,MAGENTO HTTP Request,200,OK,Thread Group 1-27,text,true,,26349,114,50,50,http://10.0.1.156/,13114,0,0
1565703411152,1,MariaDBTCPSampler,200,OK,Thread Group 1-27,text,true,,130,0,50,50,null,0,0,0
1565703411153,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-27,text,true,,0,0,50,50,null,0,0,0
1565703411354,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-27,text,true,,10249,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703397789,13747,MAGENTO HTTP Request,200,OK,Thread Group 1-31,text,true,,26349,114,50,50,http://10.0.1.156/,13669,0,0
1565703411536,1,MariaDBTCPSampler,200,OK,Thread Group 1-31,text,true,,130,0,50,50,null,1,0,0
1565703411537,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-31,text,true,,0,0,50,50,null,0,0,0
1565703411738,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-31,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703398107,14141,MAGENTO HTTP Request,200,OK,Thread Group 1-28,text,true,,26349,114,50,50,http://10.0.1.156/,14078,0,1
1565703412248,1,MariaDBTCPSampler,200,OK,Thread Group 1-28,text,true,,130,0,50,50,null,1,0,0
1565703412249,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-28,text,true,,0,0,50,50,null,0,0,0
1565703412450,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-28,text,true,,10253,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703398618,13910,MAGENTO HTTP Request,200,OK,Thread Group 1-9,text,true,,26349,114,50,50,http://10.0.1.156/,13848,0,0
1565703412528,0,MariaDBTCPSampler,200,OK,Thread Group 1-9,text,true,,130,0,50,50,null,0,0,0
1565703412529,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-9,text,true,,0,0,50,50,null,0,0,0
1565703412729,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-9,text,true,,10249,119,50,50,http://10.0.1.156:3000/,6,0,1
1565703398918,14127,MAGENTO HTTP Request,200,OK,Thread Group 1-32,text,true,,26349,114,50,50,http://10.0.1.156/,14127,0,0
1565703413045,1,MariaDBTCPSampler,200,OK,Thread Group 1-32,text,true,,130,0,50,50,null,1,0,1
1565703413046,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-32,text,true,,0,0,50,50,null,0,0,0
1565703398745,14451,MAGENTO HTTP Request,200,OK,Thread Group 1-33,text,true,,26349,114,50,50,http://10.0.1.156/,14443,0,1
1565703413196,1,MariaDBTCPSampler,200,OK,Thread Group 1-33,text,true,,130,0,50,50,null,1,0,0
1565703413197,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-33,text,true,,0,0,50,50,null,0,0,0
1565703413247,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-32,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703413398,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-33,text,true,,10249,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703399425,14177,MAGENTO HTTP Request,200,OK,Thread Group 1-3,text,true,,26349,114,50,50,http://10.0.1.156/,14177,0,1
1565703413603,0,MariaDBTCPSampler,200,OK,Thread Group 1-3,text,true,,130,0,50,50,null,0,0,0
1565703413603,2,MongoDBJSR223Sampler,200,OK,Thread Group 1-3,text,true,,0,0,50,50,null,0,0,0
1565703399876,13820,MAGENTO HTTP Request,200,OK,Thread Group 1-36,text,true,,26349,114,50,50,http://10.0.1.156/,13757,0,0
1565703413696,1,MariaDBTCPSampler,200,OK,Thread Group 1-36,text,true,,130,0,50,50,null,0,0,0
1565703413697,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-36,text,true,,0,0,50,50,null,0,0,0
1565703399657,14133,MAGENTO HTTP Request,200,OK,Thread Group 1-34,text,true,,26349,114,50,50,http://10.0.1.156/,14132,0,2
1565703413790,0,MariaDBTCPSampler,200,OK,Thread Group 1-34,text,true,,130,0,50,50,null,0,0,0
1565703413790,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-34,text,true,,0,0,50,50,null,0,0,0
1565703413805,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-3,text,true,,10247,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703413897,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-36,text,true,,10245,119,50,50,http://10.0.1.156:3000/,8,0,1
1565703413991,12,MEAN.JS HTTP Request,200,OK,Thread Group 1-34,text,true,,10245,119,50,50,http://10.0.1.156:3000/,9,0,1
1565703400610,13518,MAGENTO HTTP Request,200,OK,Thread Group 1-12,text,true,,26349,114,50,50,http://10.0.1.156/,13478,0,0
1565703414128,0,MariaDBTCPSampler,200,OK,Thread Group 1-12,text,true,,130,0,50,50,null,0,0,0
1565703414129,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-12,text,true,,0,0,50,50,null,0,0,0
1565703400474,13768,MAGENTO HTTP Request,200,OK,Thread Group 1-39,text,true,,26349,114,50,50,http://10.0.1.156/,13768,0,1
1565703414243,0,MariaDBTCPSampler,200,OK,Thread Group 1-39,text,true,,130,0,50,50,null,0,0,0
1565703414243,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-39,text,true,,0,0,50,50,null,0,0,0
1565703414329,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-12,text,true,,10251,119,50,50,http://10.0.1.156:3000/,7,0,1
1565703400351,14104,MAGENTO HTTP Request,200,OK,Thread Group 1-38,text,true,,26349,114,50,50,http://10.0.1.156/,14081,0,1
1565703414455,0,MariaDBTCPSampler,200,OK,Thread Group 1-38,text,true,,130,0,50,50,null,0,0,0
1565703414456,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-38,text,true,,0,0,50,50,null,0,0,0
1565703414444,7,MEAN.JS HTTP Request,200,OK,Thread Group 1-39,text,true,,10251,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703414657,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-38,text,true,,10247,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703400801,14003,MAGENTO HTTP Request,200,OK,Thread Group 1-35,text,true,,26349,114,50,50,http://10.0.1.156/,13890,0,1
1565703414804,0,MariaDBTCPSampler,200,OK,Thread Group 1-35,text,true,,130,0,50,50,null,0,0,0
1565703414805,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-35,text,true,,0,0,50,50,null,0,0,0
1565703415005,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-35,text,true,,10249,119,50,50,http://10.0.1.156:3000/,7,0,1
1565703400959,14297,MAGENTO HTTP Request,200,OK,Thread Group 1-40,text,true,,26349,114,50,50,http://10.0.1.156/,14255,0,1
1565703415256,0,MariaDBTCPSampler,200,OK,Thread Group 1-40,text,true,,130,0,50,50,null,0,0,0
1565703415257,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-40,text,true,,0,0,50,50,null,0,0,0
1565703401961,13508,MAGENTO HTTP Request,200,OK,Thread Group 1-11,text,true,,26349,114,50,50,http://10.0.1.156/,13454,0,0
1565703415469,0,MariaDBTCPSampler,200,OK,Thread Group 1-11,text,true,,130,0,50,50,null,0,0,0
1565703415469,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-11,text,true,,0,0,50,50,null,0,0,0
1565703415457,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-40,text,true,,10247,119,50,50,http://10.0.1.156:3000/,7,0,1
1565703401794,13790,MAGENTO HTTP Request,200,OK,Thread Group 1-49,text,true,,26349,114,50,50,http://10.0.1.156/,13719,0,0
1565703415584,0,MariaDBTCPSampler,200,OK,Thread Group 1-49,text,true,,130,0,50,50,null,0,0,0
1565703415585,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-49,text,true,,0,0,50,50,null,0,0,0
1565703402012,13603,MAGENTO HTTP Request,200,OK,Thread Group 1-42,text,true,,26349,114,50,50,http://10.0.1.156/,13558,0,0
1565703415615,1,MariaDBTCPSampler,200,OK,Thread Group 1-42,text,true,,130,0,50,50,null,1,0,0
1565703415616,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-42,text,true,,0,0,50,50,null,0,0,0
1565703415670,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-11,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,1
1565703401933,13808,MAGENTO HTTP Request,200,OK,Thread Group 1-41,text,true,,26349,114,50,50,http://10.0.1.156/,13808,0,1
1565703415741,1,MariaDBTCPSampler,200,OK,Thread Group 1-41,text,true,,130,0,50,50,null,1,0,1
1565703415742,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-41,text,true,,0,0,50,50,null,0,0,0
1565703415786,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-49,text,true,,10247,119,50,50,http://10.0.1.156:3000/,7,0,0
1565703415817,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-42,text,true,,10251,119,50,50,http://10.0.1.156:3000/,7,0,0
1565703415943,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-41,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703401964,14164,MAGENTO HTTP Request,200,OK,Thread Group 1-37,text,true,,26349,114,50,50,http://10.0.1.156/,14062,0,0
1565703416128,0,MariaDBTCPSampler,200,OK,Thread Group 1-37,text,true,,130,0,50,50,null,0,0,0
1565703416129,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-37,text,true,,0,0,50,50,null,0,0,0
1565703403084,13192,MAGENTO HTTP Request,200,OK,Thread Group 1-43,text,true,,26349,114,50,50,http://10.0.1.156/,13083,0,0
1565703416277,0,MariaDBTCPSampler,200,OK,Thread Group 1-43,text,true,,130,0,50,50,null,0,0,0
1565703416277,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-43,text,true,,0,0,50,50,null,0,0,0
1565703416329,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-37,text,true,,10247,119,50,50,http://10.0.1.156:3000/,9,0,1
1565703402474,13930,MAGENTO HTTP Request,200,OK,Thread Group 1-45,text,true,,26349,114,50,50,http://10.0.1.156/,13877,0,0
1565703416404,0,MariaDBTCPSampler,200,OK,Thread Group 1-45,text,true,,130,0,50,50,null,0,0,0
1565703416405,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-45,text,true,,0,0,50,50,null,0,0,0
1565703402443,13972,MAGENTO HTTP Request,200,OK,Thread Group 1-46,text,true,,26349,114,50,50,http://10.0.1.156/,13922,0,1
1565703416415,4,MariaDBTCPSampler,200,OK,Thread Group 1-46,text,true,,130,0,50,50,null,4,0,4
1565703416419,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-46,text,true,,0,0,50,50,null,0,0,0
1565703403101,13345,MAGENTO HTTP Request,200,OK,Thread Group 1-44,text,true,,26349,114,50,50,http://10.0.1.156/,13309,0,0
1565703416446,0,MariaDBTCPSampler,200,OK,Thread Group 1-44,text,true,,130,0,50,50,null,0,0,0
1565703416447,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-44,text,true,,0,0,50,50,null,0,0,0
1565703416478,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-43,text,true,,10249,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703416606,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-45,text,true,,10251,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703416620,13,MEAN.JS HTTP Request,200,OK,Thread Group 1-46,text,true,,10245,119,50,50,http://10.0.1.156:3000/,12,0,0
1565703416647,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-44,text,true,,10247,119,50,50,http://10.0.1.156:3000/,6,0,1
1565703403730,14110,MAGENTO HTTP Request,200,OK,Thread Group 1-16,text,true,,26349,114,50,50,http://10.0.1.156/,14087,0,1
1565703417840,1,MariaDBTCPSampler,200,OK,Thread Group 1-16,text,true,,130,0,50,50,null,1,0,0
1565703417841,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-16,text,true,,0,0,50,50,null,0,0,0
1565703418042,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-16,text,true,,10249,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703405101,13747,MAGENTO HTTP Request,200,OK,Thread Group 1-4,text,true,,26349,114,50,50,http://10.0.1.156/,13708,0,0
1565703418848,0,MariaDBTCPSampler,200,OK,Thread Group 1-4,text,true,,130,0,50,50,null,0,0,0
1565703418849,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-4,text,true,,0,0,50,50,null,0,0,0
1565703405503,13505,MAGENTO HTTP Request,200,OK,Thread Group 1-14,text,true,,26349,114,50,50,http://10.0.1.156/,13392,0,4
1565703419008,1,MariaDBTCPSampler,200,OK,Thread Group 1-14,text,true,,130,0,50,50,null,0,0,0
1565703419009,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-14,text,true,,0,0,50,50,null,0,0,0
1565703419049,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-4,text,true,,10249,119,50,50,http://10.0.1.156:3000/,7,0,1
1565703405519,13712,MAGENTO HTTP Request,200,OK,Thread Group 1-13,text,true,,26349,114,50,50,http://10.0.1.156/,13704,0,1
1565703419232,0,MariaDBTCPSampler,200,OK,Thread Group 1-13,text,true,,130,0,50,50,null,0,0,0
1565703419232,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-13,text,true,,0,0,50,50,null,0,0,0
1565703419210,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-14,text,true,,10247,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703406022,13277,MAGENTO HTTP Request,200,OK,Thread Group 1-48,text,true,,26349,114,50,50,http://10.0.1.156/,13277,0,0
1565703419300,0,MariaDBTCPSampler,200,OK,Thread Group 1-48,text,true,,130,0,50,50,null,0,0,0
1565703419300,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-48,text,true,,0,0,50,50,null,0,0,0
1565703406226,13110,MAGENTO HTTP Request,200,OK,Thread Group 1-1,text,true,,26349,114,50,50,http://10.0.1.156/,13061,0,1
1565703419336,0,MariaDBTCPSampler,200,OK,Thread Group 1-1,text,true,,130,0,50,50,null,0,0,0
1565703419337,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-1,text,true,,0,0,50,50,null,0,0,0
1565703419433,13,MEAN.JS HTTP Request,200,OK,Thread Group 1-13,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,1
1565703419501,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-48,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703419537,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-1,text,true,,10249,119,50,50,http://10.0.1.156:3000/,6,0,1
1565703406249,13363,MAGENTO HTTP Request,200,OK,Thread Group 1-47,text,true,,26349,114,50,50,http://10.0.1.156/,13273,0,0
1565703419612,1,MariaDBTCPSampler,200,OK,Thread Group 1-47,text,true,,130,0,50,50,null,1,0,0
1565703419613,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-47,text,true,,0,0,50,50,null,0,0,0
1565703405888,13848,MAGENTO HTTP Request,200,OK,Thread Group 1-50,text,true,,26349,114,50,50,http://10.0.1.156/,13747,0,1
1565703419736,0,MariaDBTCPSampler,200,OK,Thread Group 1-50,text,true,,130,0,50,50,null,0,0,0
1565703419737,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-50,text,true,,0,0,50,50,null,0,0,0
1565703419814,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-47,text,true,,10247,119,50,50,http://10.0.1.156:3000/,8,0,0
1565703419937,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-50,text,true,,10251,119,50,50,http://10.0.1.156:3000/,6,0,1
1565703406657,13881,MAGENTO HTTP Request,200,OK,Thread Group 1-5,text,true,,26349,114,50,50,http://10.0.1.156/,13836,0,1
1565703420538,1,MariaDBTCPSampler,200,OK,Thread Group 1-5,text,true,,130,0,50,50,null,1,0,0
1565703420539,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-5,text,true,,0,0,50,50,null,0,0,0
1565703420740,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-5,text,true,,10249,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703408319,13281,MAGENTO HTTP Request,200,OK,Thread Group 1-15,text,true,,26349,114,50,50,http://10.0.1.156/,13233,0,0
1565703421600,1,MariaDBTCPSampler,200,OK,Thread Group 1-15,text,true,,130,0,50,50,null,1,0,0
1565703421601,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-15,text,true,,0,0,50,50,null,0,0,0
1565703407765,13927,MAGENTO HTTP Request,200,OK,Thread Group 1-17,text,true,,26349,114,50,50,http://10.0.1.156/,13927,0,1
1565703421692,1,MariaDBTCPSampler,200,OK,Thread Group 1-17,text,true,,130,0,50,50,null,1,0,1
1565703421693,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-17,text,true,,0,0,50,50,null,0,0,0
1565703421802,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-15,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703421894,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-17,text,true,,10247,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703409079,13233,MAGENTO HTTP Request,200,OK,Thread Group 1-24,text,true,,26349,114,50,50,http://10.0.1.156/,13182,0,0
1565703422312,0,MariaDBTCPSampler,200,OK,Thread Group 1-24,text,true,,130,0,50,50,null,0,0,0
1565703422313,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-24,text,true,,0,0,50,50,null,0,0,0
1565703408872,13485,MAGENTO HTTP Request,200,OK,Thread Group 1-18,text,true,,26349,114,50,50,http://10.0.1.156/,13485,0,0
1565703422357,1,MariaDBTCPSampler,200,OK,Thread Group 1-18,text,true,,130,0,50,50,null,1,0,1
1565703422358,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-18,text,true,,0,0,50,50,null,0,0,0
1565703409189,13341,MAGENTO HTTP Request,200,OK,Thread Group 1-20,text,true,,26349,114,50,50,http://10.0.1.156/,13222,0,0
1565703422531,0,MariaDBTCPSampler,200,OK,Thread Group 1-20,text,true,,130,0,50,50,null,0,0,0
1565703422532,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-20,text,true,,0,0,50,50,null,0,0,0
1565703422514,14,MEAN.JS HTTP Request,200,OK,Thread Group 1-24,text,true,,10249,119,50,50,http://10.0.1.156:3000/,9,0,0
1565703422559,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-18,text,true,,10247,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703422732,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-20,text,true,,10245,119,50,50,http://10.0.1.156:3000/,8,0,1
1565703409018,13812,MAGENTO HTTP Request,200,OK,Thread Group 1-23,text,true,,26349,114,50,50,http://10.0.1.156/,13812,0,0
1565703422830,1,MariaDBTCPSampler,200,OK,Thread Group 1-23,text,true,,130,0,50,50,null,1,0,1
1565703422831,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-23,text,true,,0,0,50,50,null,0,0,0
1565703409293,13539,MAGENTO HTTP Request,200,OK,Thread Group 1-19,text,true,,26349,114,50,50,http://10.0.1.156/,13425,0,0
1565703422832,1,MariaDBTCPSampler,200,OK,Thread Group 1-19,text,true,,130,0,50,50,null,1,0,0
1565703422833,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-19,text,true,,0,0,50,50,null,0,0,0
1565703423032,7,MEAN.JS HTTP Request,200,OK,Thread Group 1-23,text,true,,10247,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703409499,13560,MAGENTO HTTP Request,200,OK,Thread Group 1-8,text,true,,26349,114,50,50,http://10.0.1.156/,13512,0,1
1565703423060,0,MariaDBTCPSampler,200,OK,Thread Group 1-8,text,true,,130,0,50,50,null,0,0,0
1565703423060,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-8,text,true,,0,0,50,50,null,0,0,0
1565703423033,21,MEAN.JS HTTP Request,200,OK,Thread Group 1-19,text,true,,10245,119,50,50,http://10.0.1.156:3000/,16,0,1
1565703409474,13701,MAGENTO HTTP Request,200,OK,Thread Group 1-22,text,true,,26349,114,50,50,http://10.0.1.156/,13631,0,0
1565703423175,0,MariaDBTCPSampler,200,OK,Thread Group 1-22,text,true,,130,0,50,50,null,0,0,0
1565703423175,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-22,text,true,,0,0,50,50,null,0,0,0
1565703423261,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-8,text,true,,10249,119,50,50,http://10.0.1.156:3000/,6,0,1
1565703409365,14041,MAGENTO HTTP Request,200,OK,Thread Group 1-7,text,true,,26349,114,50,50,http://10.0.1.156/,13960,0,0
1565703423406,1,MariaDBTCPSampler,200,OK,Thread Group 1-7,text,true,,130,0,50,50,null,1,0,0
1565703423407,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-7,text,true,,0,0,50,50,null,0,0,0
1565703423376,12,MEAN.JS HTTP Request,200,OK,Thread Group 1-22,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,1
1565703410343,13189,MAGENTO HTTP Request,200,OK,Thread Group 1-25,text,true,,26349,114,50,50,http://10.0.1.156/,13044,0,0
1565703423532,0,MariaDBTCPSampler,200,OK,Thread Group 1-25,text,true,,130,0,50,50,null,0,0,0
1565703423532,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-25,text,true,,0,0,50,50,null,0,0,0
1565703423608,7,MEAN.JS HTTP Request,200,OK,Thread Group 1-7,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703423733,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-25,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,1
1565703410163,13632,MAGENTO HTTP Request,200,OK,Thread Group 1-6,text,true,,26349,114,50,50,http://10.0.1.156/,13550,0,1
1565703423795,0,MariaDBTCPSampler,200,OK,Thread Group 1-6,text,true,,130,0,50,50,null,0,0,0
1565703423795,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-6,text,true,,0,0,50,50,null,0,0,0
1565703409791,14073,MAGENTO HTTP Request,200,OK,Thread Group 1-21,text,true,,26349,114,50,50,http://10.0.1.156/,13899,0,0
1565703423864,0,MariaDBTCPSampler,200,OK,Thread Group 1-21,text,true,,130,0,50,50,null,0,0,0
1565703423864,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-21,text,true,,0,0,50,50,null,0,0,0
1565703423996,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-6,text,true,,10251,119,50,50,http://10.0.1.156:3000/,7,0,1
1565703424065,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-21,text,true,,10247,119,50,50,http://10.0.1.156:3000/,8,0,1
1565703410524,13721,MAGENTO HTTP Request,200,OK,Thread Group 1-2,text,true,,26349,114,50,50,http://10.0.1.156/,13720,0,0
1565703424245,1,MariaDBTCPSampler,200,OK,Thread Group 1-2,text,true,,130,0,50,50,null,0,0,0
1565703424246,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-2,text,true,,0,0,50,50,null,0,0,0
1565703410515,13856,MAGENTO HTTP Request,200,OK,Thread Group 1-30,text,true,,26349,114,50,50,http://10.0.1.156/,13849,0,0
1565703424372,1,MariaDBTCPSampler,200,OK,Thread Group 1-30,text,true,,130,0,50,50,null,1,0,0
1565703424373,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-30,text,true,,0,0,50,50,null,0,0,0
1565703424446,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-2,text,true,,10247,119,50,50,http://10.0.1.156:3000/,7,0,1
1565703424574,14,MEAN.JS HTTP Request,200,OK,Thread Group 1-30,text,true,,10251,119,50,50,http://10.0.1.156:3000/,13,0,0
1565703410946,13698,MAGENTO HTTP Request,200,OK,Thread Group 1-26,text,true,,26349,114,50,50,http://10.0.1.156/,13595,0,1
1565703424644,0,MariaDBTCPSampler,200,OK,Thread Group 1-26,text,true,,130,0,50,50,null,0,0,0
1565703424644,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-26,text,true,,0,0,50,50,null,0,0,0
1565703424846,7,MEAN.JS HTTP Request,200,OK,Thread Group 1-26,text,true,,10245,119,50,50,http://10.0.1.156:3000/,6,0,0
1565703411395,13597,MAGENTO HTTP Request,200,OK,Thread Group 1-27,text,true,,26349,114,50,50,http://10.0.1.156/,13420,0,0
1565703424992,0,MariaDBTCPSampler,200,OK,Thread Group 1-27,text,true,,130,0,50,50,null,0,0,0
1565703424993,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-27,text,true,,0,0,50,50,null,0,0,0
1565703410782,14258,MAGENTO HTTP Request,200,OK,Thread Group 1-10,text,true,,26349,114,50,50,http://10.0.1.156/,14248,0,0
1565703425040,1,MariaDBTCPSampler,200,OK,Thread Group 1-10,text,true,,130,0,50,50,null,1,0,0
1565703425041,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-10,text,true,,0,0,50,50,null,0,0,0
1565703410890,14170,MAGENTO HTTP Request,200,OK,Thread Group 1-29,text,true,,26349,114,50,50,http://10.0.1.156/,14077,0,1
1565703425060,1,MariaDBTCPSampler,200,OK,Thread Group 1-29,text,true,,130,0,50,50,null,1,0,1
1565703425061,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-29,text,true,,0,0,50,50,null,0,0,0
1565703425193,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-27,text,true,,10247,119,50,50,http://10.0.1.156:3000/,7,0,1
1565703411757,13489,MAGENTO HTTP Request,200,OK,Thread Group 1-31,text,true,,26349,114,50,50,http://10.0.1.156/,13394,0,1
